,Id,MS SubClass,Lot Frontage,Lot Area,Street,Lot Shape,Land Contour,Utilities,Lot Config,Land Slope,Bldg Type,House Style,Overall Qual,Overall Cond,Year Built,Year Remod/Add,Roof Style,Roof Matl,Exterior 1st,Exterior 2nd,Mas Vnr Type,Mas Vnr Area,Exter Qual,Exter Cond,Foundation,Bsmt Qual,Bsmt Cond,Bsmt Exposure,BsmtFin Type 1,BsmtFin SF 1,BsmtFin Type 2,BsmtFin SF 2,Bsmt Unf SF,Total Bsmt SF,Heating,Heating QC,Central Air,Electrical,1st Flr SF,2nd Flr SF,Low Qual Fin SF,Gr Liv Area,Bsmt Full Bath,Bsmt Half Bath,Full Bath,Half Bath,Bedroom AbvGr,Kitchen AbvGr,Kitchen Qual,TotRms AbvGrd,Functional,Fireplaces,Garage Type,Garage Yr Blt,Garage Finish,Garage Cars,Garage Area,Garage Qual,Garage Cond,Paved Drive,Wood Deck SF,Open Porch SF,Enclosed Porch,3Ssn Porch,Screen Porch,Pool Area,Misc Val,Mo Sold,Yr Sold,Sale Type,SalePrice,built_in_SF,MS Zoning_score,neighborhood_score,access,location_score
973,2588,20,65.0,11050,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,5,5,1956,1956,0.0,1.0,0.0,0.0,0.0,0.0,3,3,0.0,3,3,0.0,0.0,488.0,0.0,0.0,517.0,1005.0,1.0,5,0.0,0.0,1005,0,0,1005,0.0,0.0,1,0,2,1,3,6,0.0,1,0.0,1956.0,0.0,1.0,319.0,3,3,0.0,0,0,0,0,288,0,0,7,2006,0.0,133500,2298.0,4,3,0,7
974,1289,50,60.0,10440,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,6,7,1920,1950,0.0,1.0,0.0,0.0,0.0,0.0,4,4,1.0,4,3,0.0,0.0,493.0,0.0,0.0,1017.0,1510.0,0.0,5,0.0,0.0,1584,1208,0,2792,0.0,0.0,2,0,5,1,3,8,0.0,2,0.0,1920.0,0.0,2.0,520.0,2,3,0.0,0,547,0,0,480,0,1150,6,2008,0.0,256000,5329.0,5,1,0,6
975,1596,160,41.0,2665,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,5,7,1976,1976,0.0,1.0,0.0,0.0,0.0,0.0,3,3,0.0,4,3,0.0,1.0,318.0,0.0,0.0,232.0,550.0,1.0,3,0.0,0.0,925,550,0,1475,0.0,0.0,2,0,4,1,3,6,0.0,1,0.0,1976.0,0.0,1.0,336.0,3,3,0.0,92,26,0,0,0,0,0,5,2008,0.0,129500,2143.0,5,1,0,6
976,264,20,80.0,10389,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,8,5,2003,2003,0.0,1.0,0.0,0.0,0.0,320.0,4,3,0.0,4,3,0.0,0.0,1682.0,0.0,0.0,296.0,1978.0,1.0,5,0.0,0.0,1978,0,0,1978,1.0,0.0,2,1,3,1,4,8,0.0,1,0.0,2003.0,0.0,3.0,850.0,3,3,0.0,188,25,0,0,0,0,0,5,2010,0.0,318000,4169.0,4,5,0,9
977,451,20,70.0,9658,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,8,5,2006,2006,0.0,1.0,0.0,0.0,0.0,383.0,4,3,0.0,4,3,0.0,0.0,0.0,0.0,0.0,1598.0,1598.0,1.0,4,0.0,0.0,1606,0,0,1606,0.0,0.0,2,0,3,1,4,6,0.0,1,0.0,2006.0,0.0,3.0,871.0,3,3,0.0,230,60,0,0,0,0,0,7,2009,0.0,255900,3494.0,4,7,0,11
978,536,20,63.0,7500,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,6,5,2004,2004,0.0,1.0,0.0,0.0,0.0,0.0,3,3,0.0,4,3,0.0,0.0,0.0,0.0,0.0,1158.0,1158.0,1.0,5,0.0,0.0,1158,0,0,1158,0.0,0.0,1,1,3,1,4,5,0.0,0,0.0,1978.7077955601446,0.0,0.0,0.0,3,3,0.0,0,50,0,0,0,0,0,8,2009,0.0,143500,2366.0,4,4,0,8
979,43,20,79.0,14122,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,8,5,2005,2006,0.0,1.0,0.0,0.0,0.0,240.0,4,3,0.0,5,3,0.0,0.0,28.0,0.0,0.0,1794.0,1822.0,1.0,5,0.0,0.0,1822,0,0,1822,0.0,0.0,2,0,3,1,5,8,0.0,1,0.0,2005.0,0.0,3.0,678.0,3,3,0.0,0,119,0,0,0,0,0,2,2010,0.0,259000,3763.0,4,7,0,11
980,2223,20,73.38502673796792,21000,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,6,5,1953,1953,0.0,1.0,0.0,0.0,0.0,184.0,3,4,0.0,4,3,0.0,1.0,35.0,0.0,869.0,905.0,1809.0,1.0,3,0.0,0.0,2259,0,0,2259,1.0,0.0,2,0,3,1,4,7,0.0,2,0.0,1953.0,0.0,2.0,450.0,3,3,0.0,166,120,192,0,0,0,0,10,2007,1.0,217000,4546.0,4,5,0,9
981,2009,50,70.0,8737,0.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,6,7,1923,1950,0.0,1.0,0.0,0.0,0.0,0.0,3,3,1.0,4,3,0.0,0.0,300.0,0.0,0.0,765.0,1065.0,1.0,5,0.0,1.0,915,720,0,1635,0.0,0.0,1,1,3,1,3,6,0.0,1,0.0,1950.0,0.0,2.0,440.0,3,3,0.0,0,38,0,144,0,0,0,5,2007,0.0,210000,2882.0,4,2,0,6
982,394,20,73.38502673796792,8750,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,5,6,1970,1970,0.0,1.0,0.0,0.0,0.0,76.0,3,3,0.0,3,3,0.0,0.0,828.0,0.0,0.0,174.0,1002.0,1.0,3,0.0,0.0,1002,0,0,1002,1.0,0.0,1,0,3,1,3,5,0.0,0,0.0,1973.0,0.0,2.0,902.0,3,3,0.0,0,0,0,0,0,0,0,8,2009,0.0,148500,2004.0,4,3,0,7
983,1738,60,73.0,8499,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,6,5,2006,2007,0.0,1.0,0.0,0.0,0.0,0.0,3,3,0.0,4,3,0.0,0.0,0.0,0.0,0.0,616.0,616.0,1.0,5,0.0,0.0,616,796,0,1412,0.0,0.0,2,1,3,1,4,6,0.0,1,0.0,2007.0,1.0,2.0,432.0,3,3,0.0,0,36,0,0,0,0,0,3,2007,0.0,156932,2064.0,4,5,0,9
984,1196,90,72.0,11072,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,5,5,1965,1965,0.0,1.0,0.0,0.0,0.0,0.0,3,3,0.0,3,3,0.0,0.0,0.0,0.0,0.0,1728.0,1728.0,1.0,3,0.0,0.0,1728,0,0,1728,0.0,0.0,2,0,6,2,3,10,0.0,0,0.0,1987.0,0.0,2.0,576.0,3,3,0.0,0,0,0,0,0,0,0,11,2008,0.0,145000,3456.0,4,3,0,7
985,828,20,64.0,6762,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,7,5,2007,2007,0.0,1.0,0.0,0.0,0.0,0.0,4,3,0.0,4,3,1.0,0.0,902.0,0.0,0.0,380.0,1282.0,1.0,5,0.0,0.0,1290,0,0,1290,1.0,0.0,2,0,2,1,4,6,0.0,1,0.0,2007.0,0.0,2.0,662.0,3,3,0.0,168,0,0,0,0,0,0,5,2009,0.0,200000,2740.0,4,5,0,9
986,1694,20,105.0,15431,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,10,5,2005,2006,0.0,1.0,0.0,0.0,0.0,400.0,5,3,0.0,5,3,0.0,0.0,1430.0,0.0,0.0,564.0,1994.0,1.0,5,0.0,0.0,2046,0,0,2046,1.0,0.0,2,1,2,1,5,7,0.0,2,0.0,2005.0,1.0,3.0,878.0,3,3,0.0,188,65,0,0,175,0,0,8,2007,0.0,450000,4468.0,4,7,0,11
987,571,160,34.0,3230,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,6,5,1999,1999,0.0,1.0,0.0,0.0,0.0,894.0,3,3,0.0,4,3,0.0,0.0,381.0,0.0,0.0,348.0,729.0,1.0,4,0.0,0.0,742,729,0,1471,0.0,0.0,2,1,3,1,3,6,0.0,0,0.0,1999.0,0.0,2.0,440.0,3,3,0.0,0,24,0,0,0,0,0,3,2009,0.0,172500,2224.0,7,6,0,13
988,1192,60,90.0,10800,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,6,7,1974,1997,0.0,1.0,0.0,0.0,0.0,0.0,3,3,0.0,3,3,0.0,1.0,956.0,0.0,182.0,384.0,1522.0,1.0,3,0.0,0.0,1548,1066,0,2614,0.0,0.0,2,1,4,1,3,9,0.0,1,0.0,1974.0,0.0,2.0,624.0,3,3,0.0,38,243,0,0,0,0,0,6,2008,0.0,240000,4417.0,4,3,0,7
989,1806,60,102.0,11143,0.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,8,5,2004,2005,0.0,1.0,0.0,0.0,0.0,0.0,4,3,0.0,4,3,0.0,0.0,0.0,0.0,0.0,1580.0,1580.0,1.0,5,0.0,0.0,1580,886,0,2466,0.0,0.0,3,0,4,1,4,8,0.0,1,0.0,2004.0,0.0,2.0,610.0,3,3,0.0,159,214,0,0,0,0,0,12,2007,0.0,340000,4419.0,7,6,0,13
990,962,20,73.0,8925,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,8,5,2007,2007,0.0,1.0,0.0,0.0,0.0,0.0,4,3,0.0,4,3,1.0,0.0,16.0,0.0,0.0,1450.0,1466.0,1.0,5,0.0,0.0,1466,0,0,1466,0.0,0.0,2,0,3,1,4,7,0.0,0,0.0,2007.0,1.0,3.0,610.0,3,3,0.0,100,18,0,0,0,0,0,7,2009,0.0,201000,3050.0,4,5,0,9
991,2142,20,120.0,10356,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,5,6,1975,1975,0.0,1.0,0.0,0.0,0.0,0.0,3,3,0.0,3,3,1.0,0.0,716.0,0.0,0.0,253.0,969.0,1.0,3,0.0,0.0,969,0,0,969,0.0,0.0,1,1,3,1,3,5,0.0,0,0.0,1975.0,0.0,2.0,440.0,3,3,0.0,0,0,0,0,0,0,0,1,2007,0.0,122000,1938.0,4,5,0,9
992,1648,20,93.0,12299,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,7,6,1978,1985,0.0,1.0,0.0,0.0,0.0,67.0,3,3,0.0,4,3,0.0,0.0,1328.0,0.0,0.0,201.0,1529.0,1.0,3,0.0,0.0,1664,0,0,1664,1.0,0.0,2,0,3,1,4,7,0.0,1,0.0,1978.0,1.0,2.0,663.0,3,3,0.0,0,0,0,0,0,0,0,9,2007,0.0,213000,3193.0,4,3,0,7
993,618,20,90.0,9900,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,6,5,1967,1967,0.0,1.0,0.0,0.0,0.0,0.0,4,3,0.0,3,3,0.0,0.0,1173.0,0.0,0.0,507.0,1680.0,1.0,3,0.0,0.0,1691,0,0,1691,1.0,0.0,1,0,2,1,3,5,0.0,0,0.0,1967.0,0.0,2.0,550.0,4,3,0.0,0,67,260,0,0,0,0,4,2009,0.0,175000,3698.0,4,3,-1,6
994,2108,20,64.0,6762,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,7,5,2007,2007,0.0,1.0,0.0,0.0,0.0,108.0,4,3,0.0,4,3,0.0,0.0,664.0,0.0,0.0,544.0,1208.0,1.0,5,0.0,0.0,1208,0,0,1208,1.0,0.0,2,0,2,1,4,6,0.0,0,0.0,2007.0,0.0,2.0,628.0,3,3,0.0,105,54,0,0,0,0,0,9,2007,0.0,195400,2575.0,4,5,0,9
995,772,20,75.0,11625,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,5,6,1967,1967,0.0,1.0,0.0,0.0,0.0,172.0,3,3,0.0,3,3,0.0,0.0,527.0,0.0,0.0,525.0,1052.0,1.0,3,0.0,0.0,1052,0,0,1052,0.0,0.0,1,1,3,1,3,6,0.0,1,0.0,1984.0,1.0,1.0,668.0,3,3,0.0,0,215,0,0,0,0,0,4,2009,0.0,113500,2319.0,4,3,0,7
996,2672,50,65.0,6435,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,6,5,1939,1950,0.0,1.0,0.0,0.0,0.0,0.0,3,3,1.0,3,3,0.0,0.0,0.0,0.0,0.0,972.0,972.0,1.0,4,0.0,0.0,972,605,0,1577,0.0,0.0,1,0,3,1,2,6,0.0,1,0.0,1939.0,0.0,1.0,312.0,3,3,0.0,0,0,0,0,0,0,0,10,2006,0.0,140200,2549.0,4,2,-1,5
997,2492,20,65.0,8450,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,5,6,1968,1968,0.0,1.0,0.0,0.0,0.0,90.0,3,3,0.0,3,3,0.0,0.0,162.0,0.0,270.0,450.0,882.0,1.0,3,0.0,0.0,909,0,0,909,0.0,0.0,1,0,3,1,3,5,0.0,0,0.0,1968.0,0.0,1.0,294.0,3,3,0.0,0,155,0,0,0,0,0,11,2006,1.0,116000,1946.0,4,3,-1,6
998,2903,20,88.0,11577,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,9,5,2005,2006,0.0,1.0,0.0,0.0,0.0,382.0,5,3,0.0,4,3,0.0,0.0,1455.0,0.0,0.0,383.0,1838.0,1.0,5,0.0,0.0,1838,0,0,1838,1.0,0.0,2,0,3,1,5,9,0.0,1,0.0,2005.0,1.0,3.0,682.0,3,3,0.0,161,225,0,0,0,0,0,9,2006,0.0,359900,4062.0,4,5,0,9
999,2783,60,50.0,8340,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,6,6,1977,1977,0.0,1.0,0.0,0.0,0.0,62.0,3,3,0.0,4,3,1.0,0.0,509.0,0.0,0.0,166.0,675.0,1.0,3,0.0,0.0,686,702,0,1388,0.0,0.0,1,1,3,1,3,6,0.0,0,0.0,1977.0,0.0,1.0,317.0,3,3,0.0,406,36,0,0,0,0,0,12,2006,0.0,157500,2505.0,4,5,0,9
1000,786,20,73.38502673796792,10708,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,5,5,1955,1993,0.0,1.0,0.0,0.0,0.0,0.0,4,3,0.0,3,3,0.0,0.0,379.0,0.0,768.0,470.0,1617.0,1.0,5,0.0,1.0,1867,0,0,1867,1.0,0.0,1,0,2,1,3,7,0.0,3,0.0,1955.0,1.0,1.0,303.0,3,3,0.0,476,0,0,0,142,0,0,11,2009,1.0,190000,4102.0,4,4,0,8
1001,740,30,60.0,6911,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,5,5,1924,1950,0.0,1.0,0.0,0.0,0.0,0.0,3,3,0.0,3,3,0.0,0.0,405.0,0.0,0.0,740.0,1145.0,1.0,3,0.0,0.0,1301,0,0,1301,0.0,0.0,1,0,2,1,2,5,0.0,0,0.0,1965.0,0.0,2.0,440.0,3,3,0.0,0,0,0,0,0,0,0,10,2009,0.0,100000,2446.0,5,2,-1,6
1002,2546,20,80.0,8800,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,6,6,1964,1964,0.0,1.0,0.0,0.0,0.0,425.0,3,3,0.0,3,3,0.0,0.0,553.0,0.0,0.0,698.0,1251.0,1.0,3,0.0,0.0,1251,0,0,1251,1.0,0.0,1,0,3,1,3,6,0.0,2,0.0,1964.0,0.0,1.0,461.0,3,3,0.0,0,116,0,0,0,0,700,3,2006,0.0,160000,2618.0,4,3,0,7
1003,851,20,65.0,10739,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,7,5,2002,2001,0.0,1.0,0.0,0.0,0.0,68.0,4,3,0.0,4,3,0.0,0.0,1259.0,0.0,0.0,172.0,1431.0,1.0,5,0.0,0.0,1444,0,0,1444,1.0,0.0,2,0,3,1,4,6,0.0,0,0.0,2002.0,0.0,2.0,577.0,3,3,0.0,144,40,0,0,0,0,0,4,2009,0.0,203000,3059.0,4,5,0,9
1004,1833,60,73.38502673796792,9572,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,8,5,1990,1990,0.0,1.0,0.0,0.0,0.0,336.0,4,3,0.0,5,3,0.0,0.0,482.0,0.0,0.0,971.0,1453.0,1.0,5,0.0,0.0,1453,1357,0,2810,0.0,0.0,2,1,4,1,4,9,0.0,1,0.0,1990.0,0.0,2.0,750.0,4,4,0.0,500,0,0,0,0,0,0,6,2007,0.0,302000,4763.0,4,6,0,10
1005,76,120,50.0,8012,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,6,5,1980,1980,0.0,1.0,0.0,0.0,0.0,0.0,3,3,0.0,4,3,0.0,0.0,543.0,0.0,119.0,261.0,923.0,1.0,3,0.0,0.0,923,0,0,923,0.0,0.0,2,0,2,1,3,5,0.0,1,0.0,1980.0,0.0,1.0,264.0,3,3,0.0,80,0,0,0,0,0,0,5,2010,0.0,143000,1926.0,4,4,0,8
1006,2151,60,66.0,16226,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,8,5,1998,1999,0.0,1.0,0.0,0.0,0.0,0.0,4,3,0.0,4,3,0.0,0.0,281.0,0.0,0.0,747.0,1028.0,1.0,5,0.0,0.0,1210,1242,0,2452,0.0,0.0,2,1,4,1,4,9,0.0,1,0.0,1998.0,1.0,2.0,683.0,3,3,0.0,208,50,0,0,0,0,0,5,2007,0.0,267000,3738.0,4,5,0,9
1007,1880,90,73.38502673796792,10899,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,4,5,1964,1964,0.0,1.0,0.0,0.0,0.0,0.0,3,3,0.0,3,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3,1.0,0.0,1224,0,0,1224,0.0,0.0,2,0,2,2,3,8,0.0,0,0.0,1964.0,0.0,3.0,530.0,3,3,0.0,0,0,0,0,0,0,0,4,2007,0.0,103000,1224.0,4,3,0,7
1008,2907,120,32.0,4500,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,6,5,1998,1998,0.0,1.0,0.0,0.0,0.0,443.0,3,4,0.0,5,4,0.0,0.0,1201.0,0.0,0.0,36.0,1237.0,1.0,5,0.0,0.0,1337,0,0,1337,1.0,0.0,2,0,2,1,3,5,0.0,0,0.0,1998.0,1.0,2.0,405.0,3,3,0.0,0,199,0,0,0,0,0,3,2006,0.0,153500,2773.0,5,3,0,8
1009,1831,85,73.38502673796792,16647,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,5,5,1975,1981,0.0,1.0,0.0,0.0,0.0,0.0,3,3,0.0,4,3,0.0,1.0,1390.0,0.0,0.0,0.0,1390.0,1.0,3,0.0,0.0,1701,0,0,1701,1.0,0.0,2,0,3,1,3,6,0.0,2,0.0,1975.0,1.0,2.0,611.0,3,3,0.0,0,0,0,0,0,0,0,1,2007,0.0,171000,3091.0,4,3,-1,6
1010,2836,50,62.0,8707,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,4,5,1924,1950,0.0,1.0,0.0,0.0,0.0,0.0,3,3,1.0,3,3,0.0,0.0,0.0,0.0,0.0,1093.0,1093.0,1.0,3,1.0,0.0,1093,576,0,1669,0.0,0.0,1,1,4,1,3,9,0.0,0,0.0,1924.0,0.0,1.0,288.0,2,3,0.0,0,0,56,0,0,0,0,5,2006,0.0,107000,2818.0,4,2,-1,5
1011,1955,20,66.0,8300,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,6,6,1968,1968,0.0,1.0,0.0,0.0,0.0,86.0,3,3,0.0,3,3,0.0,0.0,952.0,0.0,0.0,0.0,952.0,1.0,4,0.0,0.0,952,0,0,952,1.0,0.0,1,0,3,1,3,5,0.0,0,0.0,1968.0,0.0,1.0,288.0,3,3,0.0,0,0,0,0,0,0,0,8,2007,0.0,128500,1904.0,4,3,0,7
1012,1926,20,72.0,9770,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,5,5,1957,1957,0.0,1.0,0.0,0.0,0.0,0.0,3,3,0.0,3,3,0.0,0.0,512.0,0.0,0.0,410.0,922.0,1.0,3,0.0,1.0,922,0,0,922,1.0,0.0,1,0,2,1,3,5,0.0,0,0.0,1957.0,0.0,1.0,308.0,3,3,0.0,0,34,0,0,0,0,0,4,2007,0.0,116000,1878.0,4,3,0,7
1013,2924,20,80.0,17400,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,5,5,1977,1977,0.0,1.0,0.0,0.0,0.0,0.0,3,3,0.0,3,3,0.0,1.0,936.0,0.0,0.0,190.0,1126.0,1.0,2,0.0,0.0,1126,0,0,1126,1.0,0.0,2,0,3,1,3,5,0.0,1,0.0,1977.0,0.0,2.0,484.0,3,3,0.0,295,41,0,0,0,0,0,5,2006,0.0,160000,2588.0,4,3,0,7
1014,1003,120,39.0,5070,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,8,5,1992,1992,0.0,1.0,0.0,0.0,0.0,0.0,4,3,0.0,4,3,0.0,0.0,0.0,0.0,0.0,1280.0,1280.0,1.0,5,0.0,0.0,1280,0,0,1280,0.0,0.0,2,0,2,1,4,5,0.0,0,0.0,1992.0,0.0,2.0,506.0,3,3,0.0,0,82,0,0,144,0,0,8,2008,0.0,180000,2786.0,4,7,0,11
1015,1667,20,66.0,7920,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,5,5,1970,2002,0.0,1.0,0.0,0.0,0.0,32.0,3,3,0.0,3,3,0.0,1.0,81.0,0.0,619.0,214.0,914.0,1.0,5,0.0,0.0,914,0,0,914,0.0,0.0,1,0,3,1,5,5,0.0,0,0.0,1970.0,0.0,1.0,368.0,3,4,0.0,120,0,0,0,0,0,0,10,2007,0.0,133000,1948.0,4,3,0,7
1016,2905,90,78.0,7020,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,7,5,1997,1997,0.0,1.0,0.0,0.0,0.0,200.0,3,4,0.0,4,3,0.0,0.0,1243.0,0.0,0.0,45.0,1288.0,1.0,4,0.0,0.0,1368,0,0,1368,2.0,0.0,2,0,2,2,3,8,0.0,0,0.0,1997.0,1.0,4.0,784.0,3,3,0.0,0,48,0,0,0,0,0,11,2006,0.0,215000,2704.0,5,3,0,8
1017,921,70,73.38502673796792,7500,0.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,6,7,1942,1950,0.0,1.0,0.0,0.0,0.0,0.0,3,3,0.0,3,3,0.0,0.0,547.0,0.0,0.0,224.0,771.0,1.0,2,0.0,0.0,753,741,0,1494,0.0,0.0,1,0,3,1,4,7,0.0,2,0.0,1942.0,0.0,1.0,213.0,3,3,0.0,0,0,0,0,224,0,0,11,2009,0.0,177500,2489.0,4,5,0,9
1018,1780,20,76.0,10612,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,8,5,2006,2006,0.0,1.0,0.0,0.0,0.0,248.0,4,3,0.0,4,3,0.0,0.0,28.0,0.0,0.0,1496.0,1524.0,1.0,4,0.0,0.0,1534,0,0,1534,0.0,0.0,2,0,3,1,4,7,0.0,1,0.0,2006.0,1.0,2.0,484.0,3,3,0.0,168,46,0,0,0,0,0,1,2007,0.0,215000,3272.0,4,6,0,10
1019,746,50,51.0,6120,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,5,6,1938,1950,0.0,1.0,0.0,0.0,0.0,0.0,3,3,1.0,3,2,0.0,0.0,273.0,0.0,0.0,679.0,952.0,1.0,3,0.0,1.0,994,588,0,1582,0.0,0.0,2,0,3,1,3,6,0.0,1,0.0,1938.0,0.0,1.0,250.0,2,3,0.0,189,0,34,150,0,0,0,2,2009,0.0,150000,2907.0,5,2,0,7
1020,254,60,90.0,12376,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,7,5,1990,1990,0.0,1.0,0.0,0.0,0.0,0.0,3,3,0.0,4,3,0.0,0.0,1470.0,0.0,0.0,203.0,1673.0,1.0,4,0.0,0.0,1699,1523,0,3222,1.0,0.0,3,0,5,1,4,11,0.0,2,0.0,1990.0,0.0,3.0,594.0,3,3,0.0,367,0,0,0,0,0,0,5,2010,0.0,320000,5262.0,4,4,0,8
1021,606,20,100.0,10004,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,6,6,1964,1964,0.0,1.0,0.0,0.0,0.0,180.0,3,3,0.0,3,3,0.0,0.0,196.0,0.0,345.0,975.0,1516.0,1.0,3,0.0,0.0,1516,0,0,1516,0.0,0.0,1,1,3,1,3,6,0.0,0,0.0,1964.0,0.0,2.0,472.0,3,3,0.0,0,0,0,0,152,0,0,2,2009,0.0,167000,3184.0,4,3,0,7
1022,2703,30,55.0,8250,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,5,7,1935,1950,0.0,1.0,0.0,0.0,0.0,0.0,3,3,0.0,3,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3,1.0,0.0,1032,0,0,1032,0.0,0.0,1,0,2,1,3,6,0.0,1,0.0,1939.0,0.0,1.0,260.0,3,3,0.0,0,0,121,0,0,0,0,6,2006,0.0,125000,1153.0,4,2,0,6
1023,1306,20,103.0,12205,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,3,1,1949,1992,0.0,1.0,0.0,0.0,0.0,0.0,3,3,1.0,2,2,0.0,0.0,0.0,0.0,0.0,448.0,448.0,1.0,4,0.0,0.0,1588,0,0,1588,0.0,0.0,2,0,5,1,3,6,0.0,0,0.0,1978.7077955601446,0.0,0.0,0.0,3,3,1.0,0,0,0,0,0,0,0,12,2008,0.0,65000,2036.0,5,1,0,6
1024,2102,20,103.0,11175,0.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,7,5,2007,2007,0.0,1.0,0.0,0.0,0.0,0.0,4,3,0.0,4,3,1.0,0.0,0.0,0.0,0.0,1316.0,1316.0,1.0,5,0.0,0.0,1316,0,0,1316,0.0,0.0,2,0,3,1,4,6,0.0,1,0.0,2007.0,1.0,2.0,440.0,3,3,0.0,0,20,0,0,0,0,0,10,2007,0.0,200141,2652.0,4,5,0,9
1025,1784,20,85.0,9965,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,7,5,2007,2007,0.0,1.0,0.0,0.0,0.0,99.69590931493346,4,3,0.0,4,3,0.0,0.0,0.0,0.0,0.0,1528.0,1528.0,1.0,5,0.0,0.0,1528,0,0,1528,0.0,0.0,3,2,3,1,4,6,0.0,1,0.0,2007.0,0.0,2.0,480.0,3,3,0.0,0,228,0,0,0,0,0,9,2007,0.0,235876,3284.0,4,6,-1,9
1026,941,70,50.0,8660,0.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,5,6,1900,1993,0.0,1.0,1.0,1.0,0.0,0.0,3,3,1.0,3,3,0.0,0.0,0.0,0.0,0.0,760.0,760.0,1.0,5,1.0,0.0,928,928,312,2168,0.0,0.0,2,0,5,1,4,11,0.0,0,0.0,1998.0,0.0,2.0,576.0,3,3,0.0,467,160,78,0,0,0,0,12,2009,0.0,123000,3633.0,5,1,0,6
1027,2699,50,82.0,12375,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,5,5,1951,1951,0.0,1.0,0.0,0.0,0.0,41.0,3,2,0.0,3,3,0.0,0.0,329.0,0.0,0.0,477.0,806.0,1.0,3,0.0,0.0,1081,341,0,1422,1.0,0.0,1,0,3,1,3,7,0.0,1,0.0,1951.0,0.0,1.0,288.0,3,3,0.0,0,0,0,0,0,0,0,6,2006,0.0,137500,2228.0,4,3,-1,6
