,Id,MS SubClass,MS Zoning,Lot Frontage,Lot Area,Street,Lot Shape,Land Contour,Utilities,Lot Config,Land Slope,Neighborhood,Condition 1,Condition 2,Bldg Type,House Style,Overall Qual,Overall Cond,Year Built,Year Remod/Add,Roof Style,Roof Matl,Exterior 1st,Exterior 2nd,Mas Vnr Type,Mas Vnr Area,Exter Qual,Exter Cond,Foundation,Bsmt Qual,Bsmt Cond,Bsmt Exposure,BsmtFin Type 1,BsmtFin SF 1,BsmtFin Type 2,BsmtFin SF 2,Bsmt Unf SF,Total Bsmt SF,Heating,Heating QC,Central Air,Electrical,1st Flr SF,2nd Flr SF,Low Qual Fin SF,Gr Liv Area,Bsmt Full Bath,Bsmt Half Bath,Full Bath,Half Bath,Bedroom AbvGr,Kitchen AbvGr,Kitchen Qual,TotRms AbvGrd,Functional,Fireplaces,Garage Type,Garage Yr Blt,Garage Finish,Garage Cars,Garage Area,Garage Qual,Garage Cond,Paved Drive,Wood Deck SF,Open Porch SF,Enclosed Porch,3Ssn Porch,Screen Porch,Pool Area,Misc Val,Mo Sold,Yr Sold,Sale Type,SalePrice,built_in_SF,built_in_ppsf,land_ppsf,MS Zoning_score,neighborhood_score,access,location_score
1103,272,20,RL,70.0,8400,Pave,Reg,Lvl,AllPub,Inside,Gtl,CollgCr,Norm,Norm,1Fam,1Story,7,5,2004,2005,Gable,CompShg,VinylSd,VinylSd,BrkFace,109.0,4,3,PConc,4,3,Av,GLQ,712.0,Unf,0.0,761.0,1473.0,GasA,5,Y,SBrkr,1484,0,0,1484,1.0,0.0,2,0,3,1,4,7,Typ,0,Attchd,2004.0,RFn,2.0,606.0,3,3,Y,0,35,0,144,0,0,0,5,2010,WD ,213000,3136.0,67.92091836734694,25.357142857142858,4,5,0,9
1104,2521,120,RL,40.0,3874,Pave,IR1,Lvl,AllPub,Inside,Gtl,Greens,Norm,Norm,TwnhsE,1Story,8,5,1980,1980,Gable,CompShg,Wd Sdng,Wd Sdng,None,0.0,4,3,CBlock,4,3,Gd,GLQ,807.0,Unf,0.0,419.0,1226.0,GasA,3,Y,SBrkr,1226,0,0,1226,1.0,0.0,1,0,1,1,4,4,Typ,1,Attchd,1980.0,Fin,2.0,484.0,3,3,Y,133,78,0,0,0,0,0,7,2006,WD ,190000,2663.0,71.34810364250845,49.044914816726894,4,5,0,9
1105,2324,20,RL,73.38502673796792,8076,Pave,IR1,Lvl,AllPub,Inside,Gtl,Gilbert,Norm,Norm,1Fam,1Story,6,6,1993,1994,Gable,CompShg,HdBoard,HdBoard,BrkFace,112.0,3,3,PConc,4,3,No,GLQ,705.0,Unf,0.0,455.0,1160.0,GasA,4,Y,SBrkr,1169,0,0,1169,0.0,1.0,2,0,3,1,3,6,Typ,1,Attchd,1993.0,Fin,2.0,402.0,3,3,Y,0,26,0,0,144,0,0,7,2006,WD ,183500,2499.0,73.42937174869948,22.721644378405152,4,5,0,9
1106,1953,80,RL,93.0,10090,Pave,IR1,Lvl,AllPub,Inside,Gtl,NAmes,Norm,Norm,1Fam,SLvl,7,5,1963,1999,Gable,CompShg,Plywood,Plywood,BrkFace,364.0,3,3,CBlock,3,3,Av,Rec,242.0,ALQ,483.0,0.0,725.0,GasA,3,Y,SBrkr,1035,616,0,1651,0.0,1.0,2,0,4,1,3,6,Typ,2,BuiltIn,1963.0,Unf,1.0,276.0,3,3,Y,460,46,0,0,165,0,0,10,2007,WD ,172000,3047.0,56.44896619625862,17.046580773042617,4,3,0,7
1107,887,20,RL,67.0,8877,Pave,Reg,Lvl,AllPub,Inside,Mod,Edwards,Norm,Norm,1Fam,1Story,4,6,1938,1958,Gable,CompShg,MetalSd,MetalSd,None,0.0,3,3,CBlock,3,3,Mn,ALQ,690.0,Unf,0.0,126.0,816.0,GasA,5,Y,SBrkr,816,0,0,816,1.0,0.0,1,0,2,1,3,3,Typ,1,Detchd,1958.0,Unf,1.0,288.0,2,2,Y,0,0,0,0,0,0,0,5,2009,WD ,100000,1632.0,61.27450980392157,11.265067027148811,4,2,0,6
1108,1479,20,RL,85.0,11058,Pave,Reg,Lvl,AllPub,Corner,Gtl,CollgCr,Norm,Norm,1Fam,1Story,7,6,2007,2007,Gable,CompShg,VinylSd,VinylSd,Stone,212.0,4,3,PConc,4,3,No,GLQ,56.0,Unf,0.0,1508.0,1564.0,GasA,5,Y,SBrkr,1564,0,0,1564,0.0,0.0,2,0,3,1,4,6,Typ,0,Attchd,2007.0,RFn,3.0,814.0,3,3,Y,0,24,0,0,0,0,0,2,2008,WD ,218836,3152.0,69.42766497461929,19.78983541327546,4,5,0,9
1109,1317,190,RM,60.0,10800,Pave,Reg,Lvl,AllPub,Inside,Gtl,OldTown,Norm,Norm,2fmCon,1.5Fin,6,7,1905,2000,Gable,CompShg,Wd Sdng,Wd Sdng,None,0.0,3,3,BrkTil,2,3,No,Unf,0.0,Unf,0.0,482.0,482.0,GasA,5,N,SBrkr,1221,691,0,1912,0.0,0.0,2,0,3,2,3,7,Typ,1,Detchd,2003.0,Unf,2.0,672.0,4,3,Y,0,25,212,0,0,0,0,4,2008,WD ,163000,2631.0,61.95362979855568,15.092592592592593,5,1,0,6
1110,1750,20,RL,59.0,10936,Pave,IR1,Lvl,AllPub,Inside,Gtl,Gilbert,Norm,Norm,1Fam,1Story,7,5,2006,2006,Gable,CompShg,VinylSd,VinylSd,None,0.0,4,3,PConc,4,3,Av,Unf,0.0,Unf,0.0,1510.0,1510.0,GasA,5,Y,SBrkr,1525,0,0,1525,0.0,0.0,2,1,3,1,4,6,Typ,1,Attchd,2006.0,RFn,2.0,534.0,3,3,Y,100,18,0,0,0,0,0,4,2007,New,206580,3153.0,65.51855375832541,18.8899049012436,4,5,0,9
1111,2815,60,RL,65.0,8461,Pave,Reg,Lvl,AllPub,Inside,Gtl,CollgCr,Norm,Norm,1Fam,2Story,6,5,2005,2006,Gable,CompShg,VinylSd,VinylSd,None,0.0,4,3,PConc,4,3,No,Unf,0.0,Unf,0.0,728.0,728.0,GasA,5,Y,SBrkr,728,728,0,1456,0.0,0.0,2,1,3,1,4,8,Typ,1,Attchd,2005.0,Fin,2.0,390.0,3,3,Y,0,24,0,0,0,0,0,7,2006,New,163990,2208.0,74.27083333333333,19.381869755348067,4,5,0,9
1112,2692,70,RM,60.0,7518,Pave,Reg,Lvl,AllPub,FR3,Gtl,IDOTRR,Norm,Norm,1Fam,2Story,5,8,1910,2004,Gable,CompShg,AsbShng,Plywood,None,0.0,2,4,BrkTil,2,2,No,Unf,0.0,Unf,0.0,396.0,396.0,GasA,4,Y,SBrkr,665,665,0,1330,0.0,0.0,1,0,3,1,3,7,Typ,0,Detchd,2001.0,Unf,1.0,390.0,3,3,N,0,72,45,0,0,0,0,7,2006,WD ,116500,1843.0,63.21215409658166,15.496142591114658,5,1,0,6
1113,1090,60,RL,73.38502673796792,8010,Pave,IR1,Lvl,AllPub,Inside,Gtl,Gilbert,Norm,Norm,1Fam,2Story,7,5,2002,2003,Gable,CompShg,VinylSd,VinylSd,None,0.0,4,3,PConc,4,3,No,Unf,0.0,Unf,0.0,840.0,840.0,GasA,5,Y,SBrkr,840,880,0,1720,0.0,0.0,2,1,3,1,4,7,Typ,1,BuiltIn,2002.0,Fin,2.0,400.0,3,3,Y,138,48,0,0,0,0,0,7,2008,WD ,188000,2746.0,68.46321922796795,23.470661672908864,4,5,0,9
1114,1912,85,RL,73.38502673796792,10050,Pave,IR1,Lvl,AllPub,Inside,Gtl,NAmes,Norm,Norm,1Fam,SFoyer,5,6,1966,1966,Gable,CompShg,HdBoard,HdBoard,BrkFace,87.0,3,3,CBlock,3,3,Av,GLQ,602.0,Unf,0.0,191.0,793.0,GasA,5,Y,SBrkr,1280,0,0,1280,0.0,1.0,2,0,3,1,3,6,Typ,1,Basment,1966.0,Fin,2.0,432.0,3,3,Y,140,40,0,0,0,0,0,6,2007,WD ,175000,2253.0,77.67421216156237,17.412935323383085,4,3,0,7
1115,1634,120,RL,38.0,4740,Pave,IR1,Lvl,AllPub,Inside,Gtl,StoneBr,Norm,Norm,TwnhsE,1Story,8,5,1988,1988,Gable,CompShg,CemntBd,CmentBd,None,0.0,4,3,CBlock,4,3,Gd,GLQ,248.0,Unf,0.0,918.0,1166.0,GasA,4,Y,SBrkr,1179,0,0,1179,1.0,0.0,2,0,2,1,3,5,Typ,0,Attchd,1988.0,RFn,2.0,480.0,3,3,Y,0,108,0,0,135,0,0,10,2007,WD ,182000,2588.0,70.32457496136013,38.39662447257384,4,7,0,11
1116,1974,30,RM,60.0,6978,Pave,Reg,Bnk,AllPub,Inside,Gtl,OldTown,Artery,Norm,1Fam,1Story,5,7,1926,1980,Gable,CompShg,MetalSd,MetalSd,None,0.0,4,4,BrkTil,3,3,No,Unf,0.0,Unf,0.0,850.0,850.0,GasA,3,Y,SBrkr,960,0,0,960,0.0,0.0,1,0,2,1,3,5,Typ,0,Detchd,1981.0,RFn,2.0,576.0,3,3,Y,0,0,116,0,0,0,0,4,2007,WD ,103000,1926.0,53.47871235721703,14.760676411579249,5,1,-1,5
1117,1764,20,RL,73.38502673796792,11400,Pave,Reg,Lvl,AllPub,Inside,Gtl,NoRidge,Norm,Norm,1Fam,1Story,10,5,2001,2002,Hip,CompShg,VinylSd,VinylSd,BrkFace,705.0,5,3,PConc,5,3,Gd,GLQ,1282.0,Unf,0.0,1351.0,2633.0,GasA,5,Y,SBrkr,2633,0,0,2633,1.0,0.0,2,1,2,1,5,8,Typ,2,Attchd,2001.0,RFn,3.0,804.0,3,3,Y,314,140,0,0,0,0,0,3,2007,WD ,466500,5720.0,81.55594405594405,40.921052631578945,4,6,0,10
1118,634,20,RL,66.0,9240,Pave,IR1,Lvl,AllPub,Inside,Gtl,NAmes,Norm,Norm,1Fam,1Story,6,8,1959,1998,Hip,CompShg,MetalSd,MetalSd,None,0.0,4,3,CBlock,3,3,No,ALQ,708.0,Unf,0.0,280.0,988.0,GasA,3,Y,SBrkr,988,0,0,988,1.0,0.0,2,0,3,1,4,6,Typ,0,Attchd,1959.0,Unf,1.0,297.0,3,3,Y,156,0,0,0,0,0,0,6,2009,WD ,149500,2132.0,70.1219512195122,16.17965367965368,4,3,0,7
1119,1683,120,RL,24.0,2304,Pave,Reg,Lvl,AllPub,Inside,Gtl,NPkVill,Norm,Norm,Twnhs,1Story,7,7,1978,1978,Gable,CompShg,Plywood,Brk Cmn,None,0.0,3,3,CBlock,4,3,No,GLQ,632.0,Unf,6.0,423.0,1061.0,GasA,3,Y,SBrkr,1055,0,0,1055,0.0,0.0,2,0,2,1,3,4,Typ,0,Attchd,1978.0,Unf,1.0,319.0,3,3,Y,108,32,0,0,0,0,0,4,2007,WD ,142500,2256.0,63.16489361702128,61.848958333333336,4,3,0,7
1120,2199,30,RL,54.0,7223,Pave,Reg,Lvl,AllPub,Inside,Gtl,Crawfor,Norm,Norm,1Fam,1Story,5,5,1926,1950,Hip,CompShg,Stucco,Plywood,None,0.0,3,3,PConc,3,3,Mn,BLQ,319.0,Unf,0.0,971.0,1290.0,GasA,3,Y,SBrkr,1422,0,0,1422,0.0,0.0,1,0,3,1,3,6,Typ,0,Detchd,1973.0,Unf,1.0,352.0,3,3,Y,0,0,64,0,0,0,0,4,2007,WD ,136500,2776.0,49.171469740634,18.89796483455628,4,5,0,9
1121,2789,160,RH,48.72727272727273,3612,Pave,IR1,Lvl,AllPub,Inside,Gtl,Landmrk,Norm,Norm,Twnhs,2Story,6,5,1993,1994,Gable,CompShg,VinylSd,VinylSd,None,0.0,3,3,PConc,4,3,No,GLQ,338.0,Unf,0.0,292.0,630.0,GasA,5,Y,SBrkr,630,690,0,1320,0.0,0.0,2,1,3,1,3,5,Typ,0,Detchd,1993.0,Unf,2.0,484.0,3,3,Y,0,48,0,0,0,0,0,6,2006,WD ,137000,1998.0,68.56856856856857,37.929125138427466,6,4,0,10
1122,1018,20,RL,63.0,12680,Pave,IR1,Lvl,AllPub,Inside,Gtl,NWAmes,Norm,Norm,1Fam,1Story,7,6,1988,1988,Gable,CompShg,Plywood,Wd Sdng,BrkFace,102.0,4,3,CBlock,4,4,Mn,GLQ,983.0,Unf,0.0,692.0,1675.0,GasA,5,Y,SBrkr,1688,0,0,1688,1.0,0.0,2,0,2,1,5,6,Typ,1,Attchd,1988.0,RFn,2.0,528.0,3,3,Y,0,48,0,0,141,0,0,6,2008,WD ,226500,3552.0,63.766891891891895,17.86277602523659,4,3,0,7
1123,14,20,RL,85.0,10176,Pave,Reg,Lvl,AllPub,Inside,Gtl,Gilbert,Norm,Norm,1Fam,1Story,7,5,1990,1990,Gable,CompShg,HdBoard,HdBoard,None,0.0,3,3,PConc,4,3,Gd,GLQ,637.0,Unf,0.0,663.0,1300.0,GasA,4,Y,SBrkr,1341,0,0,1341,1.0,0.0,1,1,2,1,4,5,Typ,1,Attchd,1990.0,Unf,2.0,506.0,3,3,Y,192,0,0,0,0,0,0,2,2010,WD ,171500,2833.0,60.536533709848214,16.853380503144653,4,5,0,9
1124,2782,80,RL,55.0,10780,Pave,IR1,Lvl,AllPub,Inside,Gtl,CollgCr,Norm,Norm,1Fam,SLvl,5,5,1976,1976,Gable,CompShg,MetalSd,MetalSd,None,0.0,3,3,CBlock,3,3,Av,ALQ,483.0,Unf,0.0,428.0,911.0,GasA,4,Y,SBrkr,954,0,0,954,0.0,0.0,1,0,3,1,3,6,Typ,0,Detchd,1976.0,Unf,2.0,576.0,3,3,Y,0,0,0,0,0,0,0,7,2006,WD ,132500,1865.0,71.0455764075067,12.291280148423006,4,5,0,9
1125,2626,90,RL,73.38502673796792,8544,Pave,Reg,Lvl,AllPub,Inside,Gtl,NAmes,Norm,Norm,Duplex,1Story,3,4,1949,1950,Gable,CompShg,Stucco,Stucco,BrkFace,340.0,3,3,Slab,3,3,No,GLQ,0.0,Unf,0.0,0.0,0.0,Wall,2,N,FuseA,1040,0,0,1040,0.0,0.0,2,0,2,2,3,6,Typ,0,Detchd,1949.0,Unf,2.0,400.0,3,3,Y,0,0,0,0,0,0,0,5,2006,WD ,87500,1040.0,84.13461538461539,10.241104868913858,4,3,0,7
1126,1175,60,FV,79.0,10646,Pave,IR1,Lvl,AllPub,Corner,Gtl,Somerst,Norm,Norm,1Fam,2Story,7,5,2001,2001,Gable,CompShg,VinylSd,VinylSd,BrkFace,513.0,3,3,PConc,3,3,No,GLQ,681.0,Unf,0.0,177.0,858.0,GasA,5,Y,SBrkr,872,917,0,1789,1.0,0.0,2,1,3,1,3,7,Typ,1,Attchd,2001.0,Fin,2.0,546.0,3,3,Y,0,0,0,0,0,0,0,6,2008,WD ,223000,2647.0,84.246316584813,20.946834491827918,7,6,0,13
1127,1232,20,RL,80.0,8400,Pave,Reg,Lvl,AllPub,Inside,Gtl,NAmes,Norm,Norm,1Fam,1Story,6,9,1962,2005,Gable,CompShg,Wd Sdng,Wd Sdng,BrkFace,237.0,4,4,CBlock,3,3,No,Unf,0.0,Unf,0.0,1319.0,1319.0,GasA,3,Y,SBrkr,1537,0,0,1537,1.0,0.0,1,1,3,1,4,7,Typ,1,Attchd,1962.0,RFn,2.0,462.0,3,3,Y,0,36,0,0,0,0,0,7,2008,COD,174000,2892.0,60.16597510373444,20.714285714285715,4,3,0,7
1128,2590,20,RL,85.0,15428,Pave,Reg,Lvl,AllPub,Inside,Gtl,NAmes,Norm,Norm,1Fam,1Story,5,6,1951,1991,Hip,CompShg,MetalSd,MetalSd,None,0.0,3,3,CBlock,3,3,No,Rec,741.0,Unf,0.0,143.0,884.0,GasA,5,Y,SBrkr,884,0,0,884,1.0,0.0,1,0,2,1,3,4,Typ,0,Attchd,1951.0,Fin,1.0,270.0,3,3,Y,0,0,0,0,195,0,0,6,2006,WD ,142000,1963.0,72.33825776872135,9.20404459424423,4,3,0,7
1129,2463,20,FV,81.0,11216,Pave,Reg,Lvl,AllPub,Inside,Gtl,Somerst,Norm,Norm,1Fam,1Story,8,5,2006,2006,Gable,CompShg,VinylSd,VinylSd,None,0.0,4,3,PConc,4,4,No,Unf,0.0,Unf,0.0,1489.0,1489.0,GasA,5,Y,SBrkr,1489,0,0,1489,0.0,0.0,2,0,3,1,4,7,Typ,1,Attchd,2006.0,RFn,2.0,776.0,3,3,Y,0,140,0,0,0,0,0,6,2006,New,232600,3118.0,74.59910198845414,20.738231098430813,7,6,0,13
1130,2358,20,RL,78.0,10140,Pave,Reg,Lvl,AllPub,Inside,Gtl,NWAmes,Norm,Norm,1Fam,1Story,6,6,1974,1999,Hip,CompShg,HdBoard,HdBoard,BrkFace,99.0,3,3,CBlock,3,3,No,ALQ,663.0,LwQ,377.0,0.0,1040.0,GasA,2,Y,SBrkr,1309,0,0,1309,1.0,0.0,1,1,3,1,4,5,Typ,1,Attchd,1974.0,RFn,2.0,484.0,3,3,Y,265,0,0,0,0,648,0,1,2006,WD ,181000,2614.0,69.24254016832441,17.850098619329387,4,3,0,7
1131,2911,160,RM,42.0,3964,Pave,Reg,Lvl,AllPub,Inside,Gtl,MeadowV,Norm,Norm,TwnhsE,2Story,6,4,1973,1973,Gable,CompShg,CemntBd,CmentBd,None,0.0,3,3,CBlock,4,3,No,ALQ,837.0,Unf,0.0,105.0,942.0,GasA,4,Y,SBrkr,1291,1230,0,2521,1.0,0.0,2,1,5,1,3,10,Maj1,1,Attchd,1973.0,Fin,2.0,576.0,3,3,Y,728,20,0,0,0,0,0,6,2006,WD ,151400,4211.0,35.95345523628592,38.19374369323915,5,1,0,6
1132,1699,20,RL,98.0,11428,Pave,IR1,Lvl,AllPub,Inside,Gtl,NridgHt,Norm,Norm,1Fam,1Story,8,5,2006,2006,Gable,CompShg,VinylSd,VinylSd,Stone,248.0,4,3,PConc,4,3,No,Unf,0.0,Unf,0.0,1626.0,1626.0,GasA,5,Y,SBrkr,1634,0,0,1634,0.0,0.0,2,0,3,1,4,7,Typ,1,Attchd,2006.0,RFn,3.0,866.0,3,3,Y,0,44,0,0,0,0,0,5,2007,WD ,250000,3304.0,75.66585956416465,21.876093804690235,4,7,0,11
1133,115,60,RL,80.0,10421,Pave,Reg,Lvl,AllPub,Inside,Gtl,NWAmes,Norm,Norm,1Fam,2Story,7,5,1988,1988,Gable,CompShg,HdBoard,HdBoard,BrkFace,42.0,3,3,CBlock,4,3,No,GLQ,394.0,Unf,0.0,586.0,980.0,GasA,3,Y,SBrkr,980,734,0,1714,0.0,0.0,2,1,3,1,3,7,Typ,1,Attchd,1988.0,Unf,2.0,496.0,3,3,Y,228,66,156,0,0,0,500,3,2010,WD ,196500,3144.0,62.5,18.856155839170906,4,3,0,7
1134,1998,75,RM,75.0,13500,Pave,Reg,Lvl,AllPub,Corner,Gtl,OldTown,Norm,Norm,1Fam,2.5Unf,7,8,1879,1987,Gable,CompShg,Wd Sdng,Wd Sdng,None,0.0,3,4,PConc,3,3,No,Unf,0.0,Unf,0.0,819.0,819.0,GasA,3,Y,FuseA,1312,1142,0,2454,0.0,0.0,2,0,3,1,3,8,Typ,1,Attchd,1950.0,Unf,2.0,576.0,3,3,N,0,148,150,0,0,0,0,2,2007,WD ,185000,3571.0,51.80621674600952,13.703703703703704,5,1,0,6
1135,589,20,RL,75.0,9000,Pave,Reg,Lvl,AllPub,Inside,Gtl,NWAmes,Feedr,Norm,1Fam,1Story,6,5,1969,1969,Gable,CompShg,HdBoard,HdBoard,BrkFace,200.0,3,3,CBlock,3,3,Av,BLQ,955.0,Unf,0.0,261.0,1216.0,GasA,3,Y,SBrkr,1216,0,0,1216,1.0,0.0,1,0,3,1,3,5,Typ,0,Attchd,1969.0,Unf,1.0,336.0,3,3,Y,0,0,0,0,0,0,0,8,2009,WD ,113000,2432.0,46.463815789473685,12.555555555555555,4,3,-1,6
1136,1641,20,RL,60.0,8089,Pave,Reg,HLS,AllPub,Inside,Gtl,StoneBr,Norm,Norm,1Fam,1Story,8,6,2007,2007,Gable,CompShg,MetalSd,MetalSd,BrkFace,0.0,4,3,PConc,4,3,Av,GLQ,945.0,Unf,0.0,474.0,1419.0,GasA,5,Y,SBrkr,1419,0,0,1419,1.0,0.0,2,0,2,1,4,7,Typ,1,Attchd,2007.0,RFn,2.0,567.0,3,3,Y,140,0,0,0,0,0,0,10,2007,New,392000,2978.0,131.63196776359973,48.460872790208924,4,7,0,11
1137,2821,90,RL,35.0,9400,Pave,IR1,Lvl,AllPub,CulDSac,Gtl,Edwards,Norm,Norm,Duplex,SFoyer,6,5,1975,1975,Flat,Tar&Grv,WdShing,Plywood,BrkFace,250.0,3,3,CBlock,4,4,Gd,GLQ,945.0,Unf,0.0,0.0,945.0,GasA,3,Y,SBrkr,980,0,0,980,0.0,2.0,2,0,4,0,3,4,Typ,0,Attchd,1978.7077955601446,Unf,0.0,0.0,3,3,Y,0,0,0,0,0,0,0,10,2006,WD ,127500,1925.0,66.23376623376623,13.563829787234043,4,2,0,6
1138,1846,160,FV,24.0,2117,Pave,Reg,Lvl,AllPub,Inside,Gtl,Somerst,Norm,Norm,Twnhs,2Story,6,5,2000,2000,Gable,CompShg,MetalSd,MetalSd,BrkFace,216.0,4,3,PConc,4,3,No,GLQ,417.0,Unf,0.0,339.0,756.0,GasA,5,Y,SBrkr,769,804,0,1573,0.0,0.0,2,1,3,1,4,4,Typ,0,Detchd,2000.0,Unf,2.0,440.0,3,3,Y,0,32,0,0,0,0,0,9,2007,WD ,177000,2361.0,74.96823379923761,83.60888049126122,7,6,0,13
1139,1805,60,FV,85.0,10625,Pave,Reg,Lvl,AllPub,Inside,Gtl,Somerst,Norm,Norm,1Fam,2Story,6,5,2004,2004,Gable,CompShg,VinylSd,VinylSd,BrkFace,353.0,4,3,PConc,4,3,Av,Unf,0.0,Unf,0.0,1158.0,1158.0,GasA,5,Y,SBrkr,1158,1285,0,2443,0.0,0.0,2,1,4,1,4,9,Min2,1,BuiltIn,2004.0,RFn,3.0,744.0,3,3,Y,193,127,0,0,0,0,0,6,2007,WD ,265000,3921.0,67.58479979597041,24.941176470588236,7,6,0,13
1140,1853,60,FV,106.0,8413,Pave,IR1,Lvl,AllPub,Inside,Gtl,Somerst,Norm,Norm,1Fam,2Story,8,5,1998,1998,Gable,CompShg,VinylSd,VinylSd,None,0.0,4,4,PConc,5,3,Mn,GLQ,901.0,Unf,0.0,319.0,1220.0,GasA,5,Y,SBrkr,1220,1142,0,2362,1.0,0.0,2,1,3,1,4,8,Typ,2,Attchd,1998.0,RFn,2.0,1105.0,4,3,Y,147,0,36,0,144,0,0,6,2007,WD ,312500,3909.0,79.94371962138655,37.14489480565791,7,6,0,13
1141,1321,75,RM,75.0,13500,Pave,Reg,Lvl,AllPub,Inside,Gtl,OldTown,Artery,PosA,1Fam,2.5Unf,10,9,1893,2000,Gable,CompShg,Wd Sdng,Wd Sdng,None,0.0,5,5,BrkTil,3,3,No,Unf,0.0,Unf,0.0,1237.0,1237.0,GasA,4,Y,SBrkr,1521,1254,0,2775,0.0,0.0,3,1,3,1,4,9,Typ,1,Detchd,1988.0,Unf,2.0,880.0,4,3,Y,105,502,0,0,0,0,0,7,2008,WD ,325000,4619.0,70.3615501190734,24.074074074074073,5,1,0,6
1142,564,20,RL,73.38502673796792,15676,Pave,IR1,Low,AllPub,Inside,Gtl,Veenker,Norm,Norm,1Fam,1Story,8,8,1980,1980,Gable,CompShg,VinylSd,VinylSd,BrkFace,115.0,4,4,CBlock,4,4,Gd,ALQ,1733.0,Rec,92.0,189.0,2014.0,GasA,4,Y,SBrkr,2014,0,0,2014,1.0,0.0,2,0,2,1,4,6,Maj1,2,Attchd,1980.0,RFn,3.0,864.0,3,3,Y,462,0,0,255,0,0,0,4,2009,WD ,275000,4745.0,57.955742887249734,17.54274049502424,4,5,0,9
1143,1771,60,RL,82.0,9950,Pave,IR1,Lvl,AllPub,Inside,Gtl,NoRidge,Norm,Norm,1Fam,2Story,7,5,1995,1995,Gable,CompShg,VinylSd,VinylSd,BrkFace,290.0,4,3,PConc,4,3,No,GLQ,565.0,Unf,0.0,638.0,1203.0,GasA,5,Y,SBrkr,1214,1306,0,2520,0.0,0.0,2,1,4,1,4,9,Typ,1,Attchd,1995.0,RFn,3.0,721.0,3,3,Y,224,114,0,0,0,0,0,6,2007,WD ,290000,4061.0,71.41098251662152,29.14572864321608,4,6,0,10
1144,90,20,RL,39.0,15410,Pave,IR1,Lvl,AllPub,CulDSac,Gtl,Sawyer,RRNe,Norm,1Fam,1Story,6,6,1974,2002,Hip,CompShg,Plywood,Plywood,BrkCmn,250.0,3,4,CBlock,3,3,Gd,BLQ,126.0,GLQ,859.0,223.0,1208.0,GasA,5,Y,SBrkr,1494,0,0,1494,1.0,0.0,2,0,3,1,3,7,Typ,2,Attchd,1974.0,Fin,2.0,461.0,3,3,Y,296,0,186,0,0,0,0,4,2010,WD ,169000,3184.0,53.07788944723618,10.966904607397794,4,3,-1,6
1145,2684,30,RM,50.0,6000,Pave,Reg,Lvl,AllPub,Inside,Gtl,BrkSide,Norm,Norm,1Fam,1Story,5,7,1921,1950,Gable,CompShg,Wd Sdng,Wd Shng,None,0.0,3,3,CBlock,3,3,No,LwQ,616.0,Unf,0.0,0.0,616.0,GasA,4,Y,SBrkr,616,0,0,616,0.0,0.0,1,0,2,1,3,4,Typ,0,Detchd,1921.0,Unf,1.0,205.0,3,3,Y,0,0,129,0,0,0,0,6,2006,WD ,89000,1361.0,65.3930933137399,14.833333333333334,5,2,0,7
1146,13,60,RL,63.0,8402,Pave,IR1,Lvl,AllPub,Inside,Gtl,Gilbert,Norm,Norm,1Fam,2Story,6,5,1998,1998,Gable,CompShg,VinylSd,VinylSd,None,0.0,3,3,PConc,4,3,No,Unf,0.0,Unf,0.0,789.0,789.0,GasA,4,Y,SBrkr,789,676,0,1465,0.0,0.0,2,1,3,1,3,7,Typ,1,Attchd,1998.0,Fin,2.0,393.0,3,3,Y,0,75,0,0,0,0,0,5,2010,WD ,180400,2329.0,77.45813653928725,21.47107831468698,4,5,0,9
1147,445,20,RL,85.0,10655,Pave,IR1,Lvl,AllPub,Inside,Gtl,NridgHt,Norm,Norm,1Fam,1Story,8,5,2003,2004,Gable,CompShg,VinylSd,VinylSd,BrkFace,296.0,4,3,PConc,4,3,No,GLQ,1124.0,Unf,479.0,1603.0,3206.0,GasA,5,Y,SBrkr,1629,0,0,1629,1.0,0.0,2,0,3,1,4,7,Typ,1,Attchd,2003.0,RFn,3.0,880.0,3,3,Y,0,0,0,0,0,0,0,10,2009,WD ,284000,4835.0,58.73836608066184,26.65415297982168,4,7,0,11
1148,1914,20,RL,70.0,10150,Pave,Reg,Lvl,AllPub,Inside,Gtl,NAmes,Feedr,Norm,1Fam,1Story,5,5,1958,1958,Gable,CompShg,Wd Sdng,Wd Sdng,None,1.0,3,3,CBlock,3,3,No,Rec,456.0,Unf,0.0,456.0,912.0,GasA,5,Y,FuseA,912,0,0,912,0.0,0.0,1,0,2,1,3,5,Typ,0,Attchd,1958.0,RFn,1.0,275.0,3,3,Y,0,0,0,0,0,0,0,7,2007,COD,114500,1824.0,62.77412280701754,11.280788177339902,4,3,-1,6
1149,2811,20,RL,84.0,10084,Pave,Reg,Lvl,AllPub,Inside,Gtl,CollgCr,Norm,Norm,1Fam,1Story,7,5,2005,2006,Gable,CompShg,VinylSd,VinylSd,BrkFace,196.0,4,3,PConc,4,3,Av,GLQ,24.0,Unf,0.0,1528.0,1552.0,GasA,5,Y,SBrkr,1552,0,0,1552,0.0,0.0,2,0,3,1,4,7,Typ,0,Attchd,2005.0,RFn,3.0,782.0,3,3,Y,144,20,0,0,0,0,0,7,2006,New,212900,3268.0,65.1468788249694,21.112653708845695,4,5,0,9
